,Height,Weight
150,139.17100498907791,34.43981895980303
151,140.74729360512328,35.61037026543347
152,139.97909840603586,35.11732738330878
153,141.27766489578843,34.40842861116417
154,140.54709738117003,34.797807347566106
155,139.78231879677278,36.09877685198719
156,140.82541634898803,35.81350963600064
157,141.30547880715432,35.02100384163276
158,140.68195297129498,34.68973324340654
159,140.32416635248845,34.869856945632314
160,140.09699596499271,35.59515702543691
161,139.18177931676652,37.09238727568546
162,138.9939826185003,33.78581138721227
163,141.15811087350008,35.791662693962934
164,140.62411981705216,35.62834550926428
165,139.9877532271531,34.10274562851417
166,140.07580455819374,34.32283828848789
167,140.97511973341776,34.85294261849786
168,139.17450280320747,34.67861415834701
169,140.41293145427562,34.436275447196024
170,139.17777960443357,35.24368721149191
171,140.24496657110873,34.49305682462887
172,139.52896169438168,35.23204993735764
173,138.55191565850268,33.59253622562345
174,139.28155577874756,34.78655284828815
175,140.310907565598,36.47535621694955
176,140.857659623202,34.840061470036574
177,139.9809837920973,33.99747063536219
178,139.98148686400762,34.71134136107986
179,140.3227185603381,34.17276905644768
180,140.51934651424116,36.532738913002575
181,139.89123985154313,35.401711722098945
182,140.69014399171112,34.598779528114164
183,140.22409248181043,35.01259240078179
184,140.09767609854885,34.226990216144536
185,140.02451017425895,35.49799829124545
186,141.45114360779505,35.95927082608521
187,142.15318245751155,34.23265243711195
188,140.87232063672067,35.18334200573835
189,142.18980293321766,34.19170171464485
190,139.16027815781922,34.40060735455598
191,137.87610427569018,34.47424497831924
192,139.2408673384463,35.15039378647621
193,140.34175597577715,36.87617083921589
194,140.95042383818603,34.423096344337594
195,139.10158532865165,35.4919191715065
196,138.67976679297936,36.83145876585435
197,141.1794401207213,34.5308243478953
198,138.2868654709091,36.35387237416541
199,139.8854601547474,36.23781631197346
