,Height,Weight
50,128.5846292579496,39.57935467723464
51,129.65728548347323,39.19772273077838
52,129.838714288334,40.404050856814536
53,131.88618590121052,40.17457781283184
54,130.25755039072277,39.92555408423383
55,128.08122878470095,39.97348612455078
56,130.06023020994104,42.46324211248529
57,129.80763903521887,40.30154734233361
58,129.96528823029476,38.83132196238047
59,131.14282281451503,40.75193303268677
60,130.79103194704305,39.09061254520526
61,131.4027943109361,38.59814893720772
62,130.58685709380026,42.19045562580998
63,129.00946367486932,39.43370227039723
64,130.09965136508765,39.4965243458838
65,128.44933656893386,40.06856297480603
66,128.9376962862739,40.47359243063518
67,129.08057576576618,41.54993440501754
68,129.21674670766376,39.67793848379432
69,130.81351721736968,38.76913568356604
70,130.22745993460413,41.30714275428243
71,128.39251676543878,40.1846338585323
72,130.25988279424843,40.78182287177731
73,128.7630492891219,38.679543386915725
74,130.52194156561688,40.29698467323318
75,130.25049285034586,40.34644820949698
76,129.3199752784215,40.232253697161006
77,130.29307247329868,39.28564858197363
78,131.86577451114476,40.47383292091179
79,128.80869650279735,40.65655360863383
80,129.0253183297727,40.78708460374245
81,131.1585955790074,39.17931768164829
82,130.96337612924432,40.4127809269365
83,130.8220601599945,41.89679298265395
84,129.75461188399714,39.24626383564251
85,129.11048557037446,39.18418971503456
86,129.9228982905859,40.34115197481665
87,130.27669079933003,40.827183249036025
88,130.0130018918779,41.45353407715732
89,129.73534316676205,42.72016916658962
90,130.62566734776502,39.14284244358372
91,128.9291075019389,40.48247241524319
92,129.77653721467414,40.71400049409209
93,130.47323762457356,39.927171087343126
94,129.1532062819316,38.48515277531413
95,129.55348504793298,40.85639879432348
96,130.2140937441302,38.75426122128801
97,130.17318092585117,40.38531737972884
98,129.11614256379886,40.153725105945526
99,130.058208718446,38.85702970216938
