,Height,Weight
0,130.49671415301123,29.861735698828817
1,130.64768853810068,31.523029856408023
2,129.76584662527665,29.76586304305082
3,131.5792128155074,30.76743472915291
4,129.53052561406506,30.542560043585965
5,129.53658230718753,29.53427024642974
6,130.24196227156602,28.0867197553422
7,128.27508216748697,29.437712470759028
8,128.98716887966555,30.314247332595272
9,129.0919759244788,28.58769629866471
10,131.46564876892157,29.774223699513463
11,130.06752820468793,28.575251813786544
12,129.45561727547482,30.110922589709865
13,128.8490064225777,30.375698018345677
14,129.3993613100812,29.708306250206725
15,129.3982933877706,31.852278184508936
16,129.98650277526207,28.9422890710441
17,130.82254491210318,28.779156350028977
18,130.20886359500474,28.040329876120225
19,128.67181395110157,30.19686123586912
20,130.73846657999542,30.17136828118997
21,129.88435171761176,29.69889630441071
22,128.52147800963257,29.28015579160529
23,129.53936122904022,31.057122226218915
24,130.34361828956847,28.236959844637266
25,130.3240839693948,29.614917719583683
26,129.32307799969405,30.61167628884087
27,131.03099952249596,30.9312801191162
28,129.16078247677737,29.690787624148783
29,130.33126343140356,30.97554512712236
30,129.52082576215471,29.814341023336183
31,128.89366502599398,28.80379337591933
32,130.8125258223942,31.356240028570824
33,129.92798987841968,31.003532897892025
34,130.36163602504763,29.35488024539488
35,130.36139560550842,31.53803656646597
36,129.96417396089004,31.56464365581401
37,127.38025489591026,30.821902504375224
38,130.08704706823818,29.700992649534133
39,130.0917607765355,28.012431085399108
40,129.7803281121625,30.357112571511745
41,131.4778940447415,29.48172978172635
42,129.19150639710682,29.498242956415464
43,130.9154021177021,30.328751109659684
44,129.47023979623296,30.51326743311336
45,130.09707754934803,30.96864499053289
46,129.29794690612266,29.672337853402237
47,129.60789184686783,28.53648505186788
48,130.29612027706457,30.261055272179888
49,130.00511345664245,29.765412866624853
